gap_index_n,c_n,c_n_plus_1,delta_c,log10_delta_c
2967,3979132225,3980286833,1154608,6.062434562295
2968,3980286833,3980431225,144392,5.159543131931
2969,3980431225,3982523029,2091804,6.320520989131
2970,3982523029,3983593925,1070896,6.029747296397
2971,3983593925,3984360937,767012,5.884802158594
2972,3984360937,3984893653,532716,5.726495740914
2973,3984893653,3986193593,1299940,6.113923307484
2974,3986193593,3986598277,404684,5.607116034021
2975,3986598277,3990659249,4060972,6.608629995083
2976,3990659249,3991960129,1300880,6.114237236806
2977,3991960129,3992515397,555268,5.744502645877
2978,3992515397,3993261221,745824,5.872636354488
2979,3993261221,3996429013,3167792,6.500756657697
2980,3996429013,3996595753,166740,5.222039797161
2981,3996595753,3997730833,1135080,6.055026471515
2982,3997730833,3998436905,706072,5.848848989449
2983,3998436905,4000678193,2241288,6.350497665894
2984,4000678193,4002202945,1524752,6.183199211689
2985,4002202945,4002520285,317340,5.501524817403
2986,4002520285,4003505705,985420,5.993621372432
2987,4003505705,4004762717,1257012,6.099339423676
2988,4004762717,4004808677,45960,4.662380020016
2989,4004808677,4006605749,1797072,6.254565477541
2990,4006605749,4009284745,2678996,6.427972065165
2991,4009284745,4010588657,1303912,6.115248282190
2992,4010588657,4010693297,104640,5.019697730980
2993,4010693297,4011892781,1199484,6.078994459258
2994,4011892781,4014782929,2890148,6.460920082873
2995,4014782929,4015067953,285024,5.454881430636
2996,4015067953,4017028793,1960840,6.292442157690
2997,4017028793,4017677869,649076,5.812295551112
2998,4017677869,4018874645,1196776,6.078012871319
2999,4018874645,4020855329,1980684,6.296815193356
3000,4020855329,4022968445,2113116,6.324923338404
3001,4022968445,4024815661,1847216,6.266517681647
3002,4024815661,4027064329,2248668,6.351925339646
3003,4027064329,4028912485,1848156,6.266738626559
3004,4028912485,4029260549,348064,5.541659106853
3005,4029260549,4030567705,1307156,6.116327420707
3006,4030567705,4031162297,594592,5.774219061648
3007,4031162297,4035058141,3895844,6.590601558244
3008,4035058141,4035262349,204208,5.310072751893
3009,4035262349,4036366237,1103888,6.042925012298
3010,4036366237,4037112385,746148,5.872824979226
3011,4037112385,4039364485,2252100,6.352587670586
3012,4039364485,4039551077,186592,5.270893019741
3013,4039551077,4040859901,1308824,6.116881250089
3014,4040859901,4041215461,355560,5.550912897528
3015,4041215461,4042168937,953476,5.979309765868
3016,4042168937,4043468705,1299768,6.113865840529
3017,4043468705,4046665829,3197124,6.504759480648
3018,4046665829,4047975805,1309976,6.117263339043
3019,4047975805,4049285993,1310188,6.117333617415
3020,4049285993,4051281145,1995152,6.299975987866
3021,4051281145,4053537193,2256048,6.353348335521
3022,4053537193,4053786841,249648,5.397328091150
3023,4053786841,4055391413,1604572,6.205359209435
3024,4055391413,4058290189,2898776,6.462214656982
3025,4058290189,4059503765,1213576,6.084066979141
3026,4059503765,4059602045,98280,4.992465147808
3027,4059602045,4060914113,1312068,6.117956343622
3028,4060914113,4061762101,847988,5.928389706537
3029,4061762101,4063618201,1856100,6.268601370740
3030,4063618201,4065421417,1803216,6.256047752230
3031,4065421417,4065877681,456264,5.659216203557
3032,4065877681,4066734425,856744,5.932851071636
3033,4066734425,4067734721,1000296,6.000128532145
3034,4067734721,4068047645,312924,5.495438873047
3035,4068047645,4071244957,3197312,6.504785017650
3036,4071244957,4071853325,608368,5.784166362204
3037,4071853325,4073873065,2019740,6.305295466559
3038,4073873065,4075974013,2100948,6.322415303433
3039,4075974013,4077072665,1098652,6.040860150646
3040,4077072665,4077833357,760692,5.881208848917
3041,4077833357,4078387553,554196,5.743663386866
3042,4078387553,4079702653,1315100,6.118958777766
3043,4079702653,4080096785,394132,5.595641697132
3044,4080096785,4081957069,1860284,6.269579250787
3045,4081957069,4084220369,2263300,6.354742123424
3046,4084220369,4084221641,1272,3.104487111312
3047,4084221641,4085536409,1314768,6.118849125291
3048,4085536409,4086082865,546456,5.737555198808
3049,4086082865,4086852661,769796,5.886375650091
3050,4086852661,4088348581,1495920,6.174908368604
3051,4088348581,4090210745,1862164,6.270017926462
3052,4090210745,4091374333,1163588,6.065799233750
3053,4091374333,4092477605,1103272,6.042682596335
3054,4092477605,4092691525,213920,5.330251389918
3055,4092691525,4094340709,1649184,6.217269112726
3056,4094340709,4095898505,1557796,6.192510584354
3057,4095898505,4096608713,710208,5.851385560019
3058,4096608713,4097216425,607712,5.783697812096
3059,4097216425,4098472757,1256332,6.099104421818
3060,4098472757,4098534557,61800,4.790988475089
3061,4098534557,4102606889,4072332,6.609843176964
3062,4102606889,4103062685,455796,5.658770509555
3063,4103062685,4104472297,1409612,6.149099588224
3064,4104472297,4105701041,1228744,6.089461410170
3065,4105701041,4106743105,1042064,6.017894392661
3066,4106743105,4108609453,1866348,6.270992625685
3067,4108609453,4108913113,303660,5.482387587692
3068,4108913113,4110233125,1320012,6.120577879320
3069,4110233125,4110881405,648280,5.811762623448
3070,4110881405,4114767709,3886304,6.589536769593
3071,4114767709,4115021789,254080,5.404970480747
3072,4115021789,4116088661,1066872,6.028112317242
3073,4116088661,4116890017,801356,5.903825492973
3074,4116890017,4119164257,2274240,6.356836293762
3075,4119164257,4121948365,2784108,6.444686078243
3076,4121948365,4123270469,1322104,6.121265619181
3077,4123270469,4123308809,38340,4.583652108542
3078,4123308809,4124592785,1283976,6.108556906003
3079,4124592785,4127812237,3219452,6.507781954419
3080,4127812237,4129326493,1514256,6.180199303162
3081,4129326493,4130458537,1132044,6.053863307228
3082,4130458537,4131197965,739428,5.868895892025
3083,4131197965,4133476153,2278188,6.357589559951
3084,4133476153,4133680277,204124,5.309894070149
3085,4133680277,4135004261,1323984,6.121882736800
3086,4135004261,4135348565,344304,5.536942068211
3087,4135348565,4136328457,979892,5.991178212031
3088,4136328457,4139501249,3172792,6.501441601816
3089,4139501249,4140877409,1376160,6.138668930322
3090,4140877409,4142202545,1325136,6.122260452626
3091,4142202545,4143527893,1325348,6.122329927055
3092,4143527893,4143656017,128124,5.107630488771
3093,4143656017,4145937637,2281620,6.358243315084
3094,4145937637,4147812869,1875232,6.273055005443
3095,4147812869,4148080801,267932,5.428024585924
3096,4148080801,4149407089,1326288,6.122637840230
3097,4149407089,4151971805,2564716,6.409039281159
3098,4151971805,4152636209,664404,5.822432238428
3099,4152636209,4153963225,1327016,6.122876159240
3100,4153963225,4155290453,1327228,6.122945535250
3101,4155290453,4156132825,842372,5.925503922698
3102,4156132825,4158010361,1877536,6.273588272947
3103,4158010361,4159849817,1839456,6.264689403917
3104,4159849817,4160295929,446112,5.649443905518
3105,4160295929,4161177985,882056,5.945496158509
3106,4161177985,4162174405,996420,5.998442436049
3107,4162174405,4162506365,331960,5.521085755915
3108,4162506365,4164461117,1954752,6.291091666150
3109,4164461117,4165740577,1279460,6.107026713005
3110,4165740577,4166340533,599956,5.778119400954
3111,4166340533,4167069685,729152,5.862818071364
3112,4167069685,4168628389,1558704,6.192763649909
3113,4168628389,4170508745,1880356,6.274240080221
3114,4170508745,4171635505,1126760,6.051831421126
3115,4171635505,4172797745,1162240,6.065295818169
3116,4172797745,4172965553,167808,5.224812661338
3117,4172965553,4174295813,1330260,6.123936532343
3118,4174295813,4174679041,383228,5.583457232664
3119,4174679041,4176969185,2290144,6.359862790829
3120,4176969185,4178851421,1882236,6.274674075559
3121,4178851421,4178865589,14168,4.151308548182
3122,4178865589,4180196789,1331200,6.124243308947
3123,4180196789,4181528201,1331412,6.124312466924
3124,4181528201,4183025885,1497684,6.175420190177
3125,4183025885,4184769793,1743908,6.241523569962
3126,4184769793,4184909485,139692,5.145171535281
3127,4184909485,4187202433,2292948,6.360394205812
3128,4187202433,4187434285,231852,5.365210846556
3129,4187434285,4189086973,1652688,6.218190873736
3130,4189086973,4190678165,1591192,6.201722586629
3131,4190678165,4191381065,702900,5.846893543317
3132,4191381065,4192011245,630180,5.799464615868
3133,4192011245,4193344537,1333292,6.124925273271
3134,4193344537,4195561781,2217244,6.345813488343
3135,4195561781,4197448201,1886420,6.275638392206
3136,4197448201,4197924725,476524,5.678084778647
3137,4197924725,4199258957,1334232,6.125231352489
3138,4199258957,4199744581,485624,5.686300141844
3139,4199744581,4200593401,848820,5.928815603913
3140,4200593401,4201631941,1038540,6.016423228309
3141,4201631941,4203929465,2297524,6.361260056734
3142,4203929465,4205177545,1248080,6.096242423844
3143,4205177545,4206512929,1335384,6.125606168398
3144,4206512929,4209764189,3251260,6.512051700979
3145,4209764189,4210005673,241484,5.382888361001
3146,4210005673,4211100301,1094628,6.039266552970
3147,4211100301,4211895337,795036,5.900386794376
3148,4211895337,4214195665,2300328,6.361789765771
3149,4214195665,4216086269,1890604,6.276600572407
3150,4216086269,4217027225,940956,5.973569315878
3151,4217027225,4218364489,1337264,6.126217153279
3152,4218364489,4219701965,1337476,6.126285997676
3153,4219701965,4220279285,577320,5.761416602950
3154,4220279285,4222581901,2302616,6.362221518083
3155,4222581901,4222958317,376416,5.575668075340
3156,4222958317,4224296521,1338204,6.126522323687
3157,4224296521,4224474385,177864,5.250088054978
3158,4224474385,4226778145,2303760,6.362437233386
3159,4226778145,4228671569,1893424,6.277247877694
3160,4228671569,4228893577,222008,5.346368624420
3161,4228893577,4231572077,2678500,6.427891650709
3162,4231572077,4232870837,1298760,6.113528904494
3163,4232870837,4236173089,3302252,6.518810211881
3164,4236173089,4238853893,2680804,6.428265062834
3165,4238853893,4238967917,114024,5.056996272131
3166,4238967917,4241275625,2307708,6.363180855605
3167,4241275625,4243172293,1896668,6.277991316979
3168,4243172293,4244800309,1628016,6.211658668783
3169,4244800309,4245481145,680836,5.833042511512
3170,4245481145,4247378753,1897608,6.278206502601
3171,4247378753,4248066329,687576,5.837320709130
3172,4248066329,4249408505,1342176,6.127809468752
3173,4249408505,4249688749,280244,5.447536323159
3174,4249688749,4250750893,1062144,6.026183400141
3175,4250750893,4251587297,836404,5.922416101111
3176,4251587297,4253898437,2311140,6.363826254171
3177,4253898437,4255362317,1463880,6.165505477355
3178,4255362317,4256705645,1343328,6.128182067172
3179,4256705645,4258049185,1343540,6.128250600818
3180,4258049185,4258110209,61024,4.785500671366
3181,4258110209,4260010637,1900428,6.278851420482
3182,4260010637,4262664565,2653928,6.423889136453
3183,4262664565,4264009045,1344480,6.128554346199
3184,4264009045,4264225433,216388,5.335233172893
3185,4264225433,4266127225,1901792,6.279163016181
3186,4266127225,4267282445,1155220,6.062664699109
3187,4267282445,4268442313,1159868,6.064408566698
3188,4268442313,4268627653,185340,5.267969158685
3189,4268627653,4269973073,1345420,6.128857879289
3190,4269973073,4270345045,371972,5.570510249820
3191,4270345045,4272661277,2316232,6.364782057332
3192,4272661277,4275941269,3279992,6.515872784456
3193,4275941269,4277287841,1346572,6.129229579706
3194,4277287841,4278786937,1499096,6.175829445347
3195,4278786937,4280566333,1779396,6.250272609959
3196,4280566333,4281105457,539124,5.731688665599
3197,4281105457,4281913633,808176,5.907505949271
3198,4281913633,4283011009,1097376,6.040355457790
3199,4283011009,4285330673,2319664,6.365425082514
3200,4285330673,4287890165,2559492,6.408153776449
3201,4287890165,4289238617,1348452,6.129835491756
3202,4289238617,4291465405,2226788,6.347678872260
3203,4291465405,4293373261,1907856,6.280545592189
3204,4293373261,4293870865,497604,5.696883862782
3205,4293870865,4295220257,1349392,6.130138131070
3206,4295220257,4295695729,475472,5.677124946923
3207,4295695729,4296569861,874132,5.941577019068
3208,4296569861,4297604525,1034664,6.014799338549
3209,4297604525,4299855733,2251208,6.352415623423
3210,4299855733,4301837873,1982140,6.297134325770
3211,4301837873,4302556609,718736,5.856569398314
3212,4302556609,4304162629,1606020,6.205750949309
3213,4304162629,4305844769,1682140,6.225862138131
3214,4305844769,4306073305,228536,5.358954621779
3215,4306073305,4307196041,1122736,6.050277648317
3216,4307196041,4310310821,3114780,6.493427377429
3217,4310310821,4313190185,2879364,6.459296570470
3218,4313190185,4314542609,1352424,6.131112869115
3219,4314542609,4314550421,7812,3.892762234616
3220,4314550421,4315895245,1344824,6.128665451007
3221,4315895245,4318792105,2896860,6.461927507045
3222,4318792105,4320541861,1749756,6.242977491405
3223,4320541861,4320706025,164164,5.215277925527
3224,4320706025,4321895437,1189412,6.075332315791
3225,4321895437,4323035873,1140436,6.057070918173
3226,4323035873,4324950733,1914860,6.282137027156
3227,4324950733,4325190977,240244,5.380652550141
3228,4325190977,4326545281,1354304,6.131716161176
3229,4326545281,4327281725,736444,5.867139728211
3230,4327281725,4327899797,618072,5.791039069557
3231,4327899797,4329197525,1297728,6.113183675147
3232,4329197525,4331529661,2332136,6.367753872985
3233,4331529661,4332552869,1023208,6.009963927036
3234,4332552869,4333446401,893532,5.951110110479
3235,4333446401,4333908325,461924,5.664570527297
3236,4333908325,4335263993,1355668,6.132153344825
3237,4335263993,4335779681,515688,5.712387025542
3238,4335779681,4337697361,1917680,6.282776138899
3239,4337697361,4339921021,2223660,6.347068383894
3240,4339921021,4340031785,110764,5.044398630954
3241,4340031785,4341950405,1918620,6.282988967312
3242,4341950405,4344580549,2630144,6.419979526700
3243,4344580549,4345937885,1357336,6.132687367839
3244,4345937885,4346205533,267648,5.427564002466
3245,4346205533,4347295433,1089900,6.037386652582
3246,4347295433,4348125517,830084,5.919122042847
3247,4348125517,4350462745,2337228,6.368701080519
3248,4350462745,4351958917,1496172,6.174981522911
3249,4351958917,4352383669,424752,5.628135432478
3250,4352383669,4353317405,933736,5.970224103264
3251,4353317405,4354676105,1358700,6.133123575403
3252,4354676105,4354722041,45936,4.662153175152
3253,4354722041,4357984117,3262076,6.513494075035
3254,4357984117,4358983421,999304,5.999697625802
3255,4358983421,4360703185,1719764,6.235468853576
3256,4360703185,4360906225,203040,5.307581604751
3257,4360906225,4363246885,2340660,6.369338333454
3258,4363246885,4364013485,766600,5.884568814918
3259,4364013485,4365170629,1157144,6.063387407797
3260,4365170629,4365373853,203224,5.307974995207
3261,4365373853,4366734433,1360580,6.133724082710
3262,4366734433,4367512433,778000,5.890979596990
3263,4367512433,4371408329,3895896,6.590607354975
3264,4371408329,4373705689,2297360,6.361229055170
3265,4373705689,4374131581,425892,5.629299482317
